,block,stimulus_block,stimulus_side,key_press,responses,rt,stimulus,stimulus_2,stimulus_block,stimulus_side,sub_block,subject,tags1,tags2,time_elapsed,trial_type
33,3,B,1,D,,1095.7,f42887_e_016 copy.png,f42887_e_273 copy.png,B,1,0,1,['B'],['C'],141816,bRMS
34,3,B,1,D,,1245.5,f42887_e_180 copy.png,f42887_e_069 copy.png,B,1,0,1,['B'],['C'],143563,bRMS
35,3,B,1,K,,1125.8,f42887_e_120 copy.png,f42887_e_212 copy.png,B,1,0,1,['B'],['C'],145181,bRMS
36,3,B,0,D,,1568.7,f42887_e_161 copy.png,f42887_e_134 copy.png,B,0,0,1,['B'],['C'],147273,bRMS
37,3,B,0,K,,1549.9,f42887_e_004 copy.png,f42887_e_240 copy.png,B,0,0,1,['B'],['C'],149327,bRMS
38,3,B,1,D,,1117.5,f42887_e_289 copy.png,f42887_e_067 copy.png,B,1,0,1,['B'],['C'],151009,bRMS
39,3,B,1,D,,1770.7,f42887_e_080 copy.png,f42887_e_210 copy.png,B,1,0,1,['B'],['C'],153297,bRMS
40,3,B,0,D,,2675.7,f42887_e_235 copy.png,f42887_e_201 copy.png,B,0,0,1,['B'],['C'],156474,bRMS
41,3,B,0,K,,1817.4,f42887_e_200 copy.png,f42887_e_291 copy.png,B,0,0,1,['B'],['C'],158800,bRMS
42,3,B,1,D,,2102.7,f42887_e_295 copy.png,f42887_e_021 copy.png,B,1,0,1,['B'],['C'],161417,bRMS
43,3,B,0,K,,1209.2,f42887_e_065 copy.png,f42887_e_197 copy.png,B,0,0,1,['B'],['C'],163141,bRMS
44,3,B,0,D,,3175.5,f42887_e_231 copy.png,f42887_e_179 copy.png,B,0,0,1,['B'],['C'],166824,bRMS
45,3,B,1,K,,2181.7,f42887_e_166 copy.png,f42887_e_176 copy.png,B,1,0,1,['B'],['C'],169496,bRMS
46,2,A,1,D,,1054.5,f42887_e_025 copy.png,f42887_e_266 copy.png,A,1,0,1,['A'],['C'],171054,bRMS
47,2,A,0,D,,1471.5,f42887_e_005 copy.png,f42887_e_273 copy.png,A,0,0,1,['A'],['C'],173042,bRMS
48,2,A,1,K,,1287.4,f42887_e_121 copy.png,f42887_e_197 copy.png,A,1,0,1,['A'],['C'],174828,bRMS
49,2,A,0,D,,2304.8,f42887_e_156 copy.png,f42887_e_210 copy.png,A,0,0,1,['A'],['C'],177647,bRMS
50,2,A,0,D,,1921.8,f42887_e_156 copy.png,f42887_e_212 copy.png,A,0,0,1,['A'],['C'],180147,bRMS
51,2,A,0,K,,2097,f42887_e_064 copy.png,f42887_e_176 copy.png,A,0,0,1,['A'],['C'],182754,bRMS
52,2,A,1,D,,1087.8,f42887_e_025 copy.png,f42887_e_179 copy.png,A,1,0,1,['A'],['C'],184441,bRMS
53,2,A,0,K,,1032,f42887_e_127 copy.png,f42887_e_024 copy.png,A,0,0,1,['A'],['C'],185976,bRMS
54,2,A,0,K,,1366.4,f42887_e_252 copy.png,f42887_e_240 copy.png,A,0,0,1,['A'],['C'],187850,bRMS
55,2,A,1,D,,1216.3,f42887_e_121 copy.png,f42887_e_238 copy.png,A,1,0,1,['A'],['C'],189568,bRMS
56,2,A,0,K,,1346.3,f42887_e_058 copy.png,f42887_e_068 copy.png,A,0,0,1,['A'],['C'],191442,bRMS
57,2,A,1,D,,1332.9,f42887_e_252 copy.png,f42887_e_134 copy.png,A,1,0,1,['A'],['C'],193296,bRMS
58,2,A,0,K,,4146.7,f42887_e_127 copy.png,f42887_e_265 copy.png,A,0,0,1,['A'],['C'],197958,bRMS
59,2,A,1,D,,919.4000001,f42887_e_058 copy.png,f42887_e_291 copy.png,A,1,0,1,['A'],['C'],199400,bRMS
60,2,A,0,K,,955.0999999,f42887_e_064 copy.png,f42887_e_021 copy.png,A,0,0,1,['A'],['C'],200857,bRMS
61,2,A,0,K,,2133,f42887_e_298 copy.png,f42887_e_069 copy.png,A,0,0,1,['A'],['C'],203504,bRMS
62,2,A,0,K,,1063.5,f42887_e_298 copy.png,f42887_e_201 copy.png,A,0,0,1,['A'],['C'],205087,bRMS
63,4,B,1,D,,995.9000001,f42887_e_191 copy.png,f42887_e_043 copy.png,B,1,0,1,['B'],['D'],206706,bRMS
64,4,B,0,D,,1231.7,f42887_e_200 copy.png,f42887_e_038 copy.png,B,0,0,1,['B'],['D'],208435,bRMS
65,4,B,0,K,,925.5,f42887_e_235 copy.png,f42887_e_189 copy.png,B,0,0,1,['B'],['D'],209899,bRMS
66,4,B,1,D,,1136.9,f42887_e_080 copy.png,f42887_e_165 copy.png,B,1,0,1,['B'],['D'],211562,bRMS
67,4,B,1,D,,1390.6,f42887_e_287 copy.png,f42887_e_178 copy.png,B,1,0,1,['B'],['D'],213476,bRMS
68,4,B,1,D,,2019.1,f42887_e_120 copy.png,f42887_e_096 copy.png,B,1,0,1,['B'],['D'],216013,bRMS
69,4,B,1,K,,1286,f42887_e_231 copy.png,f42887_e_241 copy.png,B,1,0,1,['B'],['D'],217808,bRMS
70,4,B,0,D,,1547.8,f42887_e_016 copy.png,f42887_e_152 copy.png,B,0,0,1,['B'],['D'],219847,bRMS
71,4,B,1,D,,1553.9,f42887_e_065 copy.png,f42887_e_103 copy.png,B,1,0,1,['B'],['D'],222133,bRMS
72,4,B,1,D,,1052.4,f42887_e_289 copy.png,f42887_e_296 copy.png,B,1,0,1,['B'],['D'],223704,bRMS
73,4,B,1,K,,2039.2,f42887_e_295 copy.png,f42887_e_028 copy.png,B,1,0,1,['B'],['D'],226433,bRMS
74,4,B,0,D,,1712,f42887_e_166 copy.png,f42887_e_237 copy.png,B,0,0,1,['B'],['D'],228643,bRMS
75,4,B,0,D,,2236.9,f42887_e_180 copy.png,f42887_e_122 copy.png,B,0,0,1,['B'],['D'],231382,bRMS
76,4,B,0,K,,2303.5,f42887_e_161 copy.png,f42887_e_293 copy.png,B,0,0,1,['B'],['D'],234201,bRMS
77,4,B,0,D,,1474,f42887_e_004 copy.png,f42887_e_218 copy.png,B,0,0,1,['B'],['D'],236212,bRMS
78,4,B,0,D,,1663.4,f42887_e_054 copy.png,f42887_e_278 copy.png,B,0,0,1,['B'],['D'],238382,bRMS
79,4,B,1,D,,1635.8,f42887_e_056 copy.png,f42887_e_157 copy.png,B,1,0,1,['B'],['D'],240538,bRMS
80,5,C,0,K,,980.3,f42887_e_212 copy.png,f42887_e_296 copy.png,C,0,0,1,['C'],['D'],242028,bRMS
81,5,C,0,D,,1318.2,f42887_e_179 copy.png,f42887_e_293 copy.png,C,0,0,1,['C'],['D'],243869,bRMS
82,5,C,1,D,,1359.9,f42887_e_291 copy.png,f42887_e_122 copy.png,C,1,0,1,['C'],['D'],245757,bRMS
83,5,C,1,D,,3025.4,f42887_e_176 copy.png,f42887_e_103 copy.png,C,1,0,1,['C'],['D'],249300,bRMS
84,5,C,1,D,,1304.2,f42887_e_240 copy.png,f42887_e_152 copy.png,C,1,0,1,['C'],['D'],251110,bRMS
85,5,C,0,D,,1932.9,f42887_e_210 copy.png,f42887_e_189 copy.png,C,0,0,1,['C'],['D'],253555,bRMS
86,5,C,0,D,,1311.7,f42887_e_134 copy.png,f42887_e_178 copy.png,C,0,0,1,['C'],['D'],255369,bRMS
87,5,C,0,D,,7498,f42887_e_069 copy.png,f42887_e_165 copy.png,C,0,0,1,['C'],['D'],263373,bRMS
88,5,C,0,K,,893.8999999,f42887_e_265 copy.png,f42887_e_278 copy.png,C,0,0,1,['C'],['D'],264760,bRMS
89,5,C,0,D,,1161.1,f42887_e_024 copy.png,f42887_e_237 copy.png,C,0,0,1,['C'],['D'],266422,bRMS
90,5,C,1,D,,1001.8,f42887_e_266 copy.png,f42887_e_241 copy.png,C,1,0,1,['C'],['D'],267940,bRMS
91,5,C,0,D,,1313.9,f42887_e_067 copy.png,f42887_e_038 copy.png,C,0,0,1,['C'],['D'],269778,bRMS
92,5,C,0,D,,1600.4,f42887_e_238 copy.png,f42887_e_218 copy.png,C,0,0,1,['C'],['D'],271922,bRMS
93,5,C,0,D,,1748.2,f42887_e_068 copy.png,f42887_e_096 copy.png,C,0,0,1,['C'],['D'],274191,bRMS
94,5,C,0,D,,5832,f42887_e_273 copy.png,f42887_e_157 copy.png,C,0,0,1,['C'],['D'],280670,bRMS
95,5,C,1,D,,997.3999999,f42887_e_201 copy.png,f42887_e_043 copy.png,C,1,0,1,['C'],['D'],282178,bRMS
96,5,C,0,K,,904.1999998,f42887_e_021 copy.png,f42887_e_028 copy.png,C,0,0,1,['C'],['D'],283583,bRMS
97,6,C,1,D,,763.5,f42887_e_210 copy.png,f42887_e_000 copy.png,C,1,0,1,['C'],['E'],284865,bRMS
98,6,C,1,D,,1006,f42887_e_021 copy.png,f42887_e_085 copy.png,C,1,0,1,['C'],['E'],286387,bRMS
99,6,C,1,D,,811.8,f42887_e_176 copy.png,f42887_e_099 copy.png,C,1,0,1,['C'],['E'],287709,bRMS
100,6,C,0,D,,736,f42887_e_291 copy.png,f42887_e_051 copy.png,C,0,0,1,['C'],['E'],288944,bRMS
101,6,C,0,K,,1216.9,f42887_e_265 copy.png,f42887_e_213 copy.png,C,0,0,1,['C'],['E'],290678,bRMS
102,6,C,1,D,,854.7,f42887_e_179 copy.png,f42887_e_051 copy.png,C,1,0,1,['C'],['E'],292050,bRMS
103,6,C,0,K,,1156.5,f42887_e_068 copy.png,f42887_e_167 copy.png,C,0,0,1,['C'],['E'],293860,bRMS
104,6,C,1,D,,1149.5,f42887_e_024 copy.png,f42887_e_209 copy.png,C,1,0,1,['C'],['E'],295532,bRMS
105,6,C,0,K,,797.9000001,f42887_e_067 copy.png,f42887_e_209 copy.png,C,0,0,1,['C'],['E'],296953,bRMS
106,6,C,1,D,,904.8,f42887_e_134 copy.png,f42887_e_044 copy.png,C,1,0,1,['C'],['E'],298373,bRMS
107,6,C,0,K,,1119.3,f42887_e_240 copy.png,f42887_e_169 copy.png,C,0,0,1,['C'],['E'],300003,bRMS
108,6,C,0,K,,1180.1,f42887_e_201 copy.png,f42887_e_215 copy.png,C,0,0,1,['C'],['E'],301688,bRMS
109,6,C,1,D,,1652.3,f42887_e_197 copy.png,f42887_e_146 copy.png,C,1,0,1,['C'],['E'],303848,bRMS
110,6,C,1,D,,1522.7,f42887_e_273 copy.png,f42887_e_285 copy.png,C,1,0,1,['C'],['E'],305878,bRMS
111,6,C,1,D,,1170.2,f42887_e_069 copy.png,f42887_e_145 copy.png,C,1,0,1,['C'],['E'],307566,bRMS
112,6,C,1,D,,984.9000001,f42887_e_238 copy.png,f42887_e_040 copy.png,C,1,0,1,['C'],['E'],309182,bRMS
113,6,C,1,D,,1091.1,f42887_e_266 copy.png,f42887_e_290 copy.png,C,1,0,1,['C'],['E'],310787,bRMS
114,6,C,0,K,,910.8999999,f42887_e_212 copy.png,f42887_e_146 copy.png,C,0,0,1,['C'],['E'],312204,bRMS
115,7,D,1,D,,1001.4,f42887_e_189 copy.png,f42887_e_146 copy.png,D,1,0,1,['D'],['E'],313725,bRMS
116,7,D,1,D,,1129.9,f42887_e_237 copy.png,f42887_e_167 copy.png,D,1,0,1,['D'],['E'],315363,bRMS
117,7,D,0,K,,869.4000001,f42887_e_157 copy.png,f42887_e_209 copy.png,D,0,0,1,['D'],['E'],316747,bRMS
118,7,D,0,K,,1447.3,f42887_e_296 copy.png,f42887_e_044 copy.png,D,0,0,1,['D'],['E'],318691,bRMS
119,7,D,0,K,,3551.9,f42887_e_178 copy.png,f42887_e_040 copy.png,D,0,0,1,['D'],['E'],322770,bRMS
120,7,D,1,D,,926.6999998,f42887_e_165 copy.png,f42887_e_085 copy.png,D,1,0,1,['D'],['E'],324324,bRMS
121,7,D,1,D,,1402.8,f42887_e_152 copy.png,f42887_e_285 copy.png,D,1,0,1,['D'],['E'],326232,bRMS
122,7,D,1,D,,1867.8,f42887_e_038 copy.png,f42887_e_099 copy.png,D,1,0,1,['D'],['E'],328609,bRMS
123,7,D,0,K,,1073.9,f42887_e_218 copy.png,f42887_e_146 copy.png,D,0,0,1,['D'],['E'],330204,bRMS
124,7,D,1,D,,3545.4,f42887_e_043 copy.png,f42887_e_051 copy.png,D,1,0,1,['D'],['E'],334258,bRMS
125,7,D,1,D,,1792.3,f42887_e_293 copy.png,f42887_e_213 copy.png,D,1,0,1,['D'],['E'],336560,bRMS
126,7,D,1,D,,1068.8,f42887_e_028 copy.png,f42887_e_169 copy.png,D,1,0,1,['D'],['E'],338153,bRMS
127,7,D,0,K,,1662.5,f42887_e_122 copy.png,f42887_e_000 copy.png,D,0,0,1,['D'],['E'],340319,bRMS
128,7,D,0,K,,1493.5,f42887_e_103 copy.png,f42887_e_209 copy.png,D,0,0,1,['D'],['E'],342323,bRMS
129,7,D,0,K,,965.1000001,f42887_e_278 copy.png,f42887_e_215 copy.png,D,0,0,1,['D'],['E'],343981,bRMS
130,7,D,1,D,,1135.4,f42887_e_096 copy.png,f42887_e_290 copy.png,D,1,0,1,['D'],['E'],345621,bRMS
131,7,D,0,K,,1227.6,f42887_e_241 copy.png,f42887_e_051 copy.png,D,0,0,1,['D'],['E'],347354,bRMS
132,,,,,,3136,,,,,,,,,350897,instructions
133,,,,,"{""Q0"":""Man"",""Q1"":""Right"",""Q2"":""No"",""Q3"":""No""}",19832,,,,,,,,,370731,survey-multi-choice
134,,,,,"{""Q0"":3,""Q1"":2}",10673,,,,,,,,,381405,survey-likert
135,,,,,"{""Q0"":3}",19805,,,,,,,,,401211,survey-likert
136,,,,,,33895,,,,,,,,,435106,instructions
0,,,,,,93606,,,,,,,,,93608,instructions
1,0,training,1,D,,3105.7,Training9.png,,training,1,0,4,,,97005,bRMS
2,0,training,1,D,,1407,Training2.png,,training,1,0,4,,,99046,bRMS
3,0,training,0,K,,1075.9,Training10.png,,training,0,0,4,,,100733,bRMS
4,0,training,0,K,,1311.9,Training3.png,,training,0,0,4,,,102635,bRMS
5,0,training,1,D,,1544.5,Training1.png,,training,1,0,4,,,104773,bRMS
6,0,training,0,K,,1479.7,Training8.png,,training,0,0,4,,,106863,bRMS
7,0,training,1,D,,1178.3,Training6.png,,training,1,0,4,,,108628,bRMS
8,0,training,0,K,,969.8,Training5.png,,training,0,0,4,,,110206,bRMS
9,0,training,0,K,,1334.5,Training7.png,,training,0,0,4,,,112195,bRMS
10,0,training,0,K,,1530.8,Training4.png,,training,0,0,4,,,114395,bRMS
11,,,,,,2986,,,,,,,,,117787,instructions
12,1,A,0,K,,2056.6,f42887_e_058 copy.png,f42887_e_295 copy.png,A,0,0,4,['A'],['B'],120015,bRMS
13,1,A,0,K,,938.2,f42887_e_298 copy.png,f42887_e_056 copy.png,A,0,0,4,['A'],['B'],121611,bRMS
14,1,A,0,K,,1617.1,f42887_e_156 copy.png,f42887_e_065 copy.png,A,0,0,4,['A'],['B'],123844,bRMS
15,1,A,0,K,,1434,f42887_e_252 copy.png,f42887_e_161 copy.png,A,0,0,4,['A'],['B'],125891,bRMS
16,1,A,0,K,,1458.5,f42887_e_005 copy.png,f42887_e_054 copy.png,A,0,0,4,['A'],['B'],128022,bRMS
17,1,A,1,D,,1332.4,f42887_e_025 copy.png,f42887_e_235 copy.png,A,1,0,4,['A'],['B'],129955,bRMS
18,1,A,1,D,,1842.6,f42887_e_064 copy.png,f42887_e_004 copy.png,A,1,0,4,['A'],['B'],132407,bRMS
19,1,A,0,K,,2111.1,f42887_e_121 copy.png,f42887_e_080 copy.png,A,0,0,4,['A'],['B'],135111,bRMS
20,1,A,1,D,,1853.4,f42887_e_058 copy.png,f42887_e_016 copy.png,A,1,0,4,['A'],['B'],137590,bRMS
21,1,A,0,D,,2107.9,f42887_e_121 copy.png,f42887_e_120 copy.png,A,0,0,4,['A'],['B'],140321,bRMS
22,1,A,0,K,,1188.6,f42887_e_298 copy.png,f42887_e_287 copy.png,A,0,0,4,['A'],['B'],142137,bRMS
23,1,A,0,K,,1677.2,f42887_e_156 copy.png,f42887_e_180 copy.png,A,0,0,4,['A'],['B'],144418,bRMS
24,1,A,0,K,,1644.4,f42887_e_025 copy.png,f42887_e_200 copy.png,A,0,0,4,['A'],['B'],146678,bRMS
25,1,A,1,K,,1361.9,f42887_e_064 copy.png,f42887_e_166 copy.png,A,1,0,4,['A'],['B'],148644,bRMS
26,1,A,1,D,,1136.1,f42887_e_252 copy.png,f42887_e_289 copy.png,A,1,0,4,['A'],['B'],150405,bRMS
27,1,A,0,D,,1635.3,f42887_e_127 copy.png,f42887_e_231 copy.png,A,0,0,4,['A'],['B'],152689,bRMS
28,1,A,0,D,,1448.5,f42887_e_127 copy.png,f42887_e_191 copy.png,A,0,0,4,['A'],['B'],154776,bRMS
29,3,B,1,K,,1589,f42887_e_054 copy.png,f42887_e_291 copy.png,B,1,0,4,['B'],['C'],156959,bRMS
30,3,B,1,D,,2226,f42887_e_065 copy.png,f42887_e_021 copy.png,B,1,0,4,['B'],['C'],159808,bRMS
31,3,B,0,K,,1645.8,f42887_e_056 copy.png,f42887_e_201 copy.png,B,0,0,4,['B'],['C'],162036,bRMS
32,3,B,0,D,,1665.2,f42887_e_191 copy.png,f42887_e_024 copy.png,B,0,0,4,['B'],['C'],164280,bRMS
33,3,B,0,K,,2489.5,f42887_e_166 copy.png,f42887_e_265 copy.png,B,0,0,4,['B'],['C'],167392,bRMS
34,3,B,0,D,,1683.4,f42887_e_180 copy.png,f42887_e_068 copy.png,B,0,0,4,['B'],['C'],169751,bRMS
35,3,B,0,K,,2665,f42887_e_200 copy.png,f42887_e_266 copy.png,B,0,0,4,['B'],['C'],173069,bRMS
36,3,B,1,D,,4489,f42887_e_004 copy.png,f42887_e_212 copy.png,B,1,0,4,['B'],['C'],178156,bRMS
37,3,B,0,D,,1573.7,f42887_e_231 copy.png,f42887_e_176 copy.png,B,0,0,4,['B'],['C'],180335,bRMS
38,3,B,0,K,,2169.1,f42887_e_295 copy.png,f42887_e_067 copy.png,B,0,0,4,['B'],['C'],183125,bRMS
39,3,B,0,D,,1767.8,f42887_e_287 copy.png,f42887_e_238 copy.png,B,0,0,4,['B'],['C'],185500,bRMS
40,3,B,1,D,,1772.3,f42887_e_161 copy.png,f42887_e_069 copy.png,B,1,0,4,['B'],['C'],187890,bRMS
41,3,B,0,D,,2234.2,f42887_e_120 copy.png,f42887_e_134 copy.png,B,0,0,4,['B'],['C'],190829,bRMS
42,3,B,1,D,,1894.9,f42887_e_016 copy.png,f42887_e_197 copy.png,B,1,0,4,['B'],['C'],193344,bRMS
43,3,B,0,K,,2901.3,f42887_e_289 copy.png,f42887_e_179 copy.png,B,0,0,4,['B'],['C'],196857,bRMS
44,3,B,0,K,,2366.8,f42887_e_235 copy.png,f42887_e_210 copy.png,B,0,0,4,['B'],['C'],199838,bRMS
45,3,B,1,D,,5420.5,f42887_e_080 copy.png,f42887_e_240 copy.png,B,1,0,4,['B'],['C'],205859,bRMS
46,2,A,1,K,,1995.1,f42887_e_025 copy.png,f42887_e_266 copy.png,A,1,0,4,['A'],['C'],208508,bRMS
47,2,A,0,K,,1996,f42887_e_156 copy.png,f42887_e_240 copy.png,A,0,0,4,['A'],['C'],211113,bRMS
48,2,A,1,D,,2479.2,f42887_e_252 copy.png,f42887_e_021 copy.png,A,1,0,4,['A'],['C'],214213,bRMS
49,2,A,1,D,,3891.9,f42887_e_025 copy.png,f42887_e_024 copy.png,A,1,0,4,['A'],['C'],218737,bRMS
50,2,A,1,K,,2835.4,f42887_e_298 copy.png,f42887_e_265 copy.png,A,1,0,4,['A'],['C'],222181,bRMS
51,2,A,1,K,,2153.5,f42887_e_064 copy.png,f42887_e_210 copy.png,A,1,0,4,['A'],['C'],224946,bRMS
52,2,A,0,D,,2205.7,f42887_e_252 copy.png,f42887_e_273 copy.png,A,0,0,4,['A'],['C'],227746,bRMS
53,2,A,0,K,,2602.6,f42887_e_156 copy.png,f42887_e_068 copy.png,A,0,0,4,['A'],['C'],231009,bRMS
54,2,A,1,K,,4028.1,f42887_e_127 copy.png,f42887_e_238 copy.png,A,1,0,4,['A'],['C'],235624,bRMS
55,2,A,0,K,,2799.5,f42887_e_058 copy.png,f42887_e_134 copy.png,A,0,0,4,['A'],['C'],239033,bRMS
56,2,A,0,K,,1970.1,f42887_e_298 copy.png,f42887_e_069 copy.png,A,0,0,4,['A'],['C'],241612,bRMS
57,2,A,0,K,,2146.9,f42887_e_064 copy.png,f42887_e_197 copy.png,A,0,0,4,['A'],['C'],244345,bRMS
58,2,A,1,D,,1396.6,f42887_e_127 copy.png,f42887_e_176 copy.png,A,1,0,4,['A'],['C'],246362,bRMS
59,2,A,1,D,,2680.3,f42887_e_058 copy.png,f42887_e_201 copy.png,A,1,0,4,['A'],['C'],249625,bRMS
60,2,A,0,D,,2053.9,f42887_e_121 copy.png,f42887_e_212 copy.png,A,0,0,4,['A'],['C'],252334,bRMS
61,2,A,0,D,,2114.3,f42887_e_121 copy.png,f42887_e_067 copy.png,A,0,0,4,['A'],['C'],255066,bRMS
62,2,A,1,K,,4724.5,f42887_e_005 copy.png,f42887_e_291 copy.png,A,1,0,4,['A'],['C'],260396,bRMS
63,4,B,1,D,,2629.3,f42887_e_295 copy.png,f42887_e_165 copy.png,B,1,0,4,['B'],['D'],263682,bRMS
64,4,B,0,K,,1568.4,f42887_e_065 copy.png,f42887_e_293 copy.png,B,0,0,4,['B'],['D'],265973,bRMS
65,4,B,0,K,,1884,f42887_e_004 copy.png,f42887_e_189 copy.png,B,0,0,4,['B'],['D'],268449,bRMS
66,4,B,0,K,,2472.3,f42887_e_080 copy.png,f42887_e_218 copy.png,B,0,0,4,['B'],['D'],271549,bRMS
67,4,B,1,K,,2491.7,f42887_e_200 copy.png,f42887_e_028 copy.png,B,1,0,4,['B'],['D'],274631,bRMS
68,4,B,1,D,,2093.5,f42887_e_056 copy.png,f42887_e_096 copy.png,B,1,0,4,['B'],['D'],277327,bRMS
69,4,B,0,K,,1776.8,f42887_e_161 copy.png,f42887_e_178 copy.png,B,0,0,4,['B'],['D'],279711,bRMS
70,4,B,1,K,,2634.2,f42887_e_180 copy.png,f42887_e_043 copy.png,B,1,0,4,['B'],['D'],282948,bRMS
71,4,B,1,K,,2413.2,f42887_e_166 copy.png,f42887_e_241 copy.png,B,1,0,4,['B'],['D'],285961,bRMS
72,4,B,1,K,,1595.7,f42887_e_289 copy.png,f42887_e_038 copy.png,B,1,0,4,['B'],['D'],288181,bRMS
73,4,B,1,D,,2618.1,f42887_e_191 copy.png,f42887_e_296 copy.png,B,1,0,4,['B'],['D'],291402,bRMS
74,4,B,0,K,,2036.2,f42887_e_231 copy.png,f42887_e_152 copy.png,B,0,0,4,['B'],['D'],294057,bRMS
75,4,B,1,D,,1584.2,f42887_e_016 copy.png,f42887_e_103 copy.png,B,1,0,4,['B'],['D'],296276,bRMS
76,4,B,1,D,,1730.2,f42887_e_287 copy.png,f42887_e_122 copy.png,B,1,0,4,['B'],['D'],298646,bRMS
77,4,B,1,D,,1505.6,f42887_e_120 copy.png,f42887_e_237 copy.png,B,1,0,4,['B'],['D'],300747,bRMS
78,4,B,1,D,,1769.5,f42887_e_054 copy.png,f42887_e_278 copy.png,B,1,0,4,['B'],['D'],303106,bRMS
79,4,B,0,K,,1370.7,f42887_e_235 copy.png,f42887_e_157 copy.png,B,0,0,4,['B'],['D'],305059,bRMS
80,6,C,1,D,,1467.1,f42887_e_024 copy.png,f42887_e_145 copy.png,C,1,0,4,['C'],['E'],307152,bRMS
81,6,C,0,K,,1564.3,f42887_e_212 copy.png,f42887_e_169 copy.png,C,0,0,4,['C'],['E'],309312,bRMS
82,6,C,0,K,,1533.5,f42887_e_201 copy.png,f42887_e_146 copy.png,C,0,0,4,['C'],['E'],311450,bRMS
83,6,C,1,D,,1252.9,f42887_e_176 copy.png,f42887_e_146 copy.png,C,1,0,4,['C'],['E'],313298,bRMS
84,6,C,1,D,,1395.1,f42887_e_134 copy.png,f42887_e_290 copy.png,C,1,0,4,['C'],['E'],315309,bRMS
85,6,C,0,K,,1118.9,f42887_e_210 copy.png,f42887_e_215 copy.png,C,0,0,4,['C'],['E'],317047,bRMS
86,6,C,0,K,,1320.5,f42887_e_067 copy.png,f42887_e_209 copy.png,C,0,0,4,['C'],['E'],318961,bRMS
87,6,C,0,K,,1723.2,f42887_e_273 copy.png,f42887_e_209 copy.png,C,0,0,4,['C'],['E'],321289,bRMS
88,6,C,0,K,,1327.2,f42887_e_265 copy.png,f42887_e_044 copy.png,C,0,0,4,['C'],['E'],323228,bRMS
89,6,C,1,D,,1270.6,f42887_e_021 copy.png,f42887_e_040 copy.png,C,1,0,4,['C'],['E'],325118,bRMS
90,6,C,1,D,,1454.4,f42887_e_069 copy.png,f42887_e_000 copy.png,C,1,0,4,['C'],['E'],327244,bRMS
91,6,C,0,K,,1296.3,f42887_e_068 copy.png,f42887_e_213 copy.png,C,0,0,4,['C'],['E'],329150,bRMS
92,6,C,0,K,,1657.9,f42887_e_291 copy.png,f42887_e_085 copy.png,C,0,0,4,['C'],['E'],331518,bRMS
93,6,C,0,K,,1547.4,f42887_e_238 copy.png,f42887_e_051 copy.png,C,0,0,4,['C'],['E'],333783,bRMS
94,6,C,1,D,,1311.2,f42887_e_266 copy.png,f42887_e_167 copy.png,C,1,0,4,['C'],['E'],335766,bRMS
95,6,C,1,D,,1361.1,f42887_e_240 copy.png,f42887_e_099 copy.png,C,1,0,4,['C'],['E'],337733,bRMS
96,6,C,1,D,,1635.7,f42887_e_197 copy.png,f42887_e_285 copy.png,C,1,0,4,['C'],['E'],340016,bRMS
97,6,C,1,D,,1796.3,f42887_e_179 copy.png,f42887_e_051 copy.png,C,1,0,4,['C'],['E'],342410,bRMS
98,7,D,0,K,,1438.3,f42887_e_122 copy.png,f42887_e_290 copy.png,D,0,0,4,['D'],['E'],344456,bRMS
99,7,D,1,D,,1671.4,f42887_e_165 copy.png,f42887_e_146 copy.png,D,1,0,4,['D'],['E'],346751,bRMS
100,7,D,1,D,,1343.3,f42887_e_278 copy.png,f42887_e_040 copy.png,D,1,0,4,['D'],['E'],348730,bRMS
101,7,D,0,K,,1294.9,f42887_e_218 copy.png,f42887_e_051 copy.png,D,0,0,4,['D'],['E'],350633,bRMS
102,7,D,1,D,,1095.4,f42887_e_178 copy.png,f42887_e_099 copy.png,D,1,0,4,['D'],['E'],352383,bRMS
103,7,D,0,K,,1194.6,f42887_e_096 copy.png,f42887_e_209 copy.png,D,0,0,4,['D'],['E'],354183,bRMS
104,7,D,0,K,,1368.8,f42887_e_028 copy.png,f42887_e_167 copy.png,D,0,0,4,['D'],['E'],356149,bRMS
105,7,D,0,K,,942.9,f42887_e_189 copy.png,f42887_e_146 copy.png,D,0,0,4,['D'],['E'],357977,bRMS
106,7,D,0,K,,1010.2,f42887_e_241 copy.png,f42887_e_085 copy.png,D,0,0,4,['D'],['E'],359598,bRMS
107,7,D,0,K,,957.8,f42887_e_293 copy.png,f42887_e_169 copy.png,D,0,0,4,['D'],['E'],361358,bRMS
108,7,D,1,D,,1248.2,f42887_e_103 copy.png,f42887_e_051 copy.png,D,1,0,4,['D'],['E'],363236,bRMS
109,7,D,1,D,,1429.9,f42887_e_157 copy.png,f42887_e_145 copy.png,D,1,0,4,['D'],['E'],365375,bRMS
110,7,D,1,D,,1017,f42887_e_296 copy.png,f42887_e_000 copy.png,D,1,0,4,['D'],['E'],366981,bRMS
111,7,D,0,K,,1003.2,f42887_e_043 copy.png,f42887_e_044 copy.png,D,0,0,4,['D'],['E'],368733,bRMS
112,7,D,0,K,,1094.1,f42887_e_237 copy.png,f42887_e_213 copy.png,D,0,0,4,['D'],['E'],370448,bRMS
113,7,D,1,D,,1385.2,f42887_e_152 copy.png,f42887_e_285 copy.png,D,1,0,4,['D'],['E'],372469,bRMS
